"","segment_id","annotated_genes","seqnames","start","end","width","strand","average_shap_value","reliability_shap_value","shap_variance","z_score","avg_meth_R","avg_meth_S","diff","direction","mean_coef","gene_symbol","avg_depth","dist_to_TSS","baseMean","log2FoldChange","lfcSE","pvalue","padj","type","description","gene_members","gene_dist.to.feature","gene_feature.name","cgi_members","reg_members"
"2495","chr10:86856417-86857704","BMPR1A","chr10",86856417,86857704,1288,"*",-3.07148088530976e-05,3.07148088530976e-05,3.83286342966565e-09,0.43338351370944,0,0.5,-0.5,"U",-1.67161271457873e-05,"",17.4125,99821,147.199198999389,-3.35272313208389,0.583889183958381,7.67793870524952e-10,1.29825322187176e-08,"protein_coding","bone morphogenetic protein receptor type 1A [Source:HGNC Symbol;Acc:HGNC:1076]","exon,intron",46788,"XM_047425680.1","","enhP"
"2496","chr11:13754624-13756595","FAR1","chr11",13754624,13756595,1972,"*",-3.07148088530976e-05,3.07148088530976e-05,3.83286342966565e-09,0.43338351370944,0,0.25,-0.25,"U",-1.67161271457873e-05,"",3.6725,85956,4462.99079421396,-1.17452489036878,0.122281827834277,6.89426565084828e-23,5.37379047831161e-21,"protein_coding","fatty acyl-CoA reductase 1 [Source:HGNC Symbol;Acc:HGNC:26222]","",-27791,"NR_149108.1","",""
"2497","chr12:46045528-46046893","SLC38A1","chr12",46045528,46046893,1366,"*",-3.07148088530976e-05,3.07148088530976e-05,3.83286342966565e-09,0.43338351370944,0,0.25,-0.25,"U",-1.67161271457873e-05,"",1.8975,223058,NA,NA,NA,NA,NA,NA,NA,"",-53470,"XM_047429883.1","",""
"2498","chr4:108173256-108173286","LEF1","chr4",108173256,108173286,31,"*",3.06996435242494e-05,3.06996435242494e-05,1.01991599512695e-09,0.432801607371873,0.605,0.01,0.595,"M",2.13809073547931e-05,"",29.65,-4300,NA,NA,NA,NA,NA,NA,NA,"intron",1138,"NR_029373.1","CpGi","prom"
"2499","chr1:56645368-56645469","PRKAA2","chr1",56645368,56645469,102,"*",3.06970695105952e-05,3.06970695105952e-05,1.76196290360823e-09,0.432702840317537,0.715,0.045,0.67,"M",3.58686526271162e-05,"",35.94,54,68.6451393304512,-8.86608726088013,1.19265056792992,7.68304449756962e-16,2.80431124161291e-14,"protein_coding","protein kinase AMP-activated catalytic subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:9377]","prom,exon",-51,"NR_135111.1","CpGi","prom"
"2500","chr9:134464707-134464778","RXRA","chr9",134464707,134464778,72,"*",3.0696003881088e-05,3.0696003881088e-05,2.95314724416602e-10,0.432661951223081,0.83,0,0.83,"M",4.27618147095861e-05,"",4.8875,147609,NA,NA,NA,NA,NA,NA,NA,"intron",-7859,"XR_007061837.1","CpGi",""
"2501","chr2:53673308-53674254","CHAC2","chr2",53673308,53674254,947,"*",3.06944504027461e-05,3.06944504027461e-05,1.01879922261381e-09,0.432602342961274,0.91,0.67,0.24,"M",2.13809073548093e-05,"",2.7125,-93550,681.772151593764,-1.28405052240869,0.217544150548241,2.6735286380577e-10,4.83015268139544e-09,"protein_coding","ChaC glutathione specific gamma-glutamylcyclotransferase 2 [Source:HGNC Symbol;Acc:HGNC:32363]","intron",-67165,"XR_940088.3","",""
"2502","chr14:21991959-21992217","DAD1","chr14",21991959,21992217,259,"*",3.06944504027348e-05,3.06944504027348e-05,1.01879922261339e-09,0.432602342960837,0.52,1,-0.48,"U",-2.13809073548002e-05,"",1.98,597007,3253.72934017189,-0.8632522271755,0.284435701274167,0.000512551581237238,0.00249441769535456,"protein_coding","defender against cell death 1 [Source:HGNC Symbol;Acc:HGNC:2664]","",181165,"XR_007064067.1","",""
"2503","chr8:141102556-141102630","PTK2","chr8",141102556,141102630,75,"*",3.06944504027348e-05,3.06944504027348e-05,1.01879922261339e-09,0.432602342960837,0.26,0.5,-0.24,"U",-2.13809073548002e-05,"",3.495,-100340,26.618112082156,-2.03210631742298,0.860717077040429,0.000599397257418459,0.00284909335942319,"protein_coding","protein tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:9611]","",25681,"NR_183304.1","",""
"2504","chr12:130310614-130311866","FZD10","chr12",130310614,130311866,1253,"*",3.06944504027288e-05,3.06944504027288e-05,1.01879922261288e-09,0.43260234296061,0.24,0,0.24,"M",2.13809073547965e-05,"",2.6525,148155,NA,NA,NA,NA,NA,NA,NA,"",5501,"XR_001749178.1","",""
"2505","chr3:133639995-133641606","TF","chr3",133639995,133641606,1612,"*",3.0688792192217e-05,3.0688792192217e-05,2.92243050648438e-10,0.432385232696199,0.845,0.97,-0.125,"U",-4.27618147096718e-05,"",3.2475,-20320,5.88352767643352,1.24569276207912,0.61003953221019,0.00370972894658782,0.0134061093054101,"protein_coding","transferrin [Source:HGNC Symbol;Acc:HGNC:11740]","exon,intron",-19620,"XM_047449438.1","","enhD"
"2506","chr15:66962271-66962477","SMAD3","chr15",66962271,66962477,207,"*",3.06887921921725e-05,3.06887921921725e-05,2.92243050647261e-10,0.432385232694491,0.625,1,-0.375,"U",-4.27618147096124e-05,"",2.9925,-101286,NA,NA,NA,NA,NA,NA,NA,"",-5757,"NR_135687.1","",""
"2507","chr6:36001680-36002218","MAPK14","chr6",36001680,36002218,539,"*",3.06887921921725e-05,3.06887921921725e-05,2.9224305064726e-10,0.432385232694491,0.235,0.11,0.125,"M",4.27618147096124e-05,"",4.115,-25564,NA,NA,NA,NA,NA,NA,NA,"prom,exon,intron",299,"XR_926745.3","",""
"2508","chr18:41613397-41613694","PIK3C3","chr18",41613397,41613694,298,"*",3.06887921921718e-05,3.06887921921718e-05,2.92243050648149e-10,0.432385232694465,0.125,0.5,-0.375,"U",-4.27618147096044e-05,"",3.715,-341540,NA,NA,NA,NA,NA,NA,NA,"",-92721,"NR_002838.2","","enhD"
"2509","chr3:4747849-4747870","ITPR1","chr3",4747849,4747870,22,"*",3.06887921921351e-05,3.06887921921351e-05,2.92243050645639e-10,0.432385232693057,0.805,0.93,-0.125,"U",-4.27618147095676e-05,"",16.81,254504,1044.60761090832,1.76732542873705,0.325529779762506,2.22669717265264e-09,3.49395876049292e-08,"protein_coding","inositol 1,4,5-trisphosphate receptor type 1 [Source:HGNC Symbol;Acc:HGNC:6180]","intron",3721,"NR_004428.1","",""
"2510","chr12:57354927-57356888","INHBC","chr12",57354927,57356888,1962,"*",3.06887921921291e-05,3.06887921921291e-05,2.9224305064523e-10,0.432385232692827,0.985,0.86,0.125,"M",4.27618147095615e-05,"",2.87,-77896,273.11230784104,2.76308363980948,0.73343231317487,5.14633733864049e-06,4.24487968264921e-05,"protein_coding","inhibin subunit beta C [Source:HGNC Symbol;Acc:HGNC:6068]","intron",-12472,"NM_001351214.2","",""
"2511","chr3:154999578-154999739","MME","chr3",154999578,154999739,162,"*",3.06795061977033e-05,3.06795061977033e-05,1.01559007946461e-09,0.432028921328856,0.185,0.8,-0.615,"U",-2.13809073547931e-05,"",5.405,-24385,270.632804112153,4.18915993676856,0.380098110544169,6.87733567817805e-29,8.91017697188095e-27,"protein_coding","membrane metalloendopeptidase [Source:HGNC Symbol;Acc:HGNC:7154]","",-24463,"NM_001354642.2","",""
"2512","chr19:49748442-49748637","CPT1C","chr19",49748442,49748637,196,"*",3.06746718076835e-05,3.06746718076835e-05,2.862225031075e-10,0.431843421744974,0.84,0,0.84,"M",4.27618147095861e-05,"",7.2375,57544,NA,NA,NA,NA,NA,NA,NA,"prom,exon,intron",302,"XR_936019.3","shores",""
"2513","chr5:135039960-135040030","MACROH2A1","chr5",135039960,135040030,71,"*",3.06700421805135e-05,3.06700421805135e-05,1.01356135204333e-09,0.431665779082704,0.875,1,-0.125,"U",-2.13809073548074e-05,"PITX1",6.84,359884,NA,NA,NA,NA,NA,NA,NA,"prom,exon,intron",18,"NR_105049.1","CpGi","prom"
"2514","chr6:117742390-117742399","NUS1","chr6",117742390,117742399,10,"*",3.06700421805135e-05,3.06700421805135e-05,1.01356135204333e-09,0.431665779082704,0.875,1,-0.125,"U",-2.13809073548074e-05,"",5.14,66921,3282.90991335725,-1.26192583116931,0.111955337486278,1.38692593637422e-30,2.01468503949471e-28,"protein_coding","NUS1 dehydrodolichyl diphosphate synthase subunit [Source:HGNC Symbol;Acc:HGNC:21042]","",66923,"NM_138459.5","",""
"2515","chr7:158164392-158164442","DNAJB6","chr7",158164392,158164442,51,"*",3.06700421805021e-05,3.06700421805021e-05,1.01356135204235e-09,0.431665779082265,0.85,0.1,0.75,"M",2.13809073548002e-05,"",3.925,829011,2225.5376354434,0.561193509138916,0.139784693748805,2.86732362871763e-05,0.000197580168205981,"protein_coding","DnaJ heat shock protein family (Hsp40) member B6 [Source:HGNC Symbol;Acc:HGNC:14888]","intron",153503,"XM_017012475.1","CpGi",""
"2516","chr18:48150496-48150545","SMAD2","chr18",48150496,48150545,50,"*",3.06700421804864e-05,3.06700421804864e-05,1.01356135204232e-09,0.431665779081666,0.735,0.86,-0.125,"U",-2.13809073547857e-05,"",4.46,-219350,NA,NA,NA,NA,NA,NA,NA,"intron",-12171,"XR_001753437.2","",""
"2517","chr7:157418007-157418171","DNAJB6","chr7",157418007,157418171,165,"*",3.06700421804681e-05,3.06700421804681e-05,1.01356135203945e-09,0.431665779080961,0.965,0.84,0.125,"M",2.13809073547788e-05,"",37.55,82626,2225.5376354434,0.561193509138916,0.139784693748805,2.86732362871763e-05,0.000197580168205981,"protein_coding","DnaJ heat shock protein family (Hsp40) member B6 [Source:HGNC Symbol;Acc:HGNC:14888]","",-48060,"NR_110157.1","shores",""
"2518","chr5:33742649-33744613","AMACR","chr5",33742649,33744613,1965,"*",3.06687411454068e-05,3.06687411454068e-05,2.83691291578705e-10,0.43161585727873,0.035,0.33,-0.295,"U",-4.27618147095989e-05,"",2.05,263491,52.4727576018736,-1.09314089704275,0.312406931371153,5.43098125037962e-05,0.000348985439507191,"protein_coding","alpha-methylacyl-CoA racemase [Source:HGNC Symbol;Acc:HGNC:451]","intron",6874,"XM_017009906.1","",""
"2519","chr7:157753177-157753197","DNAJB6","chr7",157753177,157753197,21,"*",3.01749613104727e-05,3.06679919830937e-05,9.76721857656978e-10,0.431587111294899,0.49,0,0.49,"M",2.15553288868135e-05,"",3.95,417796,2225.5376354434,0.561193509138916,0.139784693748805,2.86732362871763e-05,0.000197580168205981,"protein_coding","DnaJ heat shock protein family (Hsp40) member B6 [Source:HGNC Symbol;Acc:HGNC:14888]","intron",-101388,"NR_038966.1","",""
"2520","chr18:4109811-4111672","TGIF1","chr18",4109811,4111672,1862,"*",3.01749613104676e-05,3.06679919830886e-05,9.76721857656576e-10,0.431587111294702,0.01,0.5,-0.49,"U",-2.15553288868101e-05,"",3.445,698203,NA,NA,NA,NA,NA,NA,NA,"intron",-69488,"XR_007066271.1","",""
"2521","chr5:139593905-139594214","UBE2D2","chr5",139593905,139594214,310,"*",3.06609508056855e-05,3.06609508056855e-05,1.01161518983501e-09,0.431316935435295,0.675,0.04,0.635,"M",2.13809073548062e-05,"",18.305,67474,3906.31043182102,-0.766997531007904,0.237396378053073,0.000344841283696556,0.00177144579419188,"protein_coding","ubiquitin conjugating enzyme E2 D2 [Source:HGNC Symbol;Acc:HGNC:12475]","intron",8491,"XM_047417690.1","","enhD"
"2522","chr15:93776446-93776663","RGMA","chr15",93776446,93776663,218,"*",3.0649479329857e-05,3.0649479329857e-05,2.75459543080977e-10,0.430876765324071,0.105,1,-0.895,"U",-4.27618147095929e-05,"",3.7125,-687235,NA,NA,NA,NA,NA,NA,NA,"",-79897,"NR_120321.1","",""
"2523","chr1:238709862-238710950","CHRM3","chr1",238709862,238710950,1089,"*",-3.06468178307774e-05,3.06468178307774e-05,3.81379052948254e-09,0.430774641380876,0,0.52,-0.52,"U",-1.6716127145799e-05,"",4.805,-675615,NA,NA,NA,NA,NA,NA,NA,"",-125506,"XR_949312.2","","CTCF"
"2524","chr14:21856066-21857982","DAD1","chr14",21856066,21857982,1917,"*",-3.06468178307774e-05,3.06468178307774e-05,3.81379052948254e-09,0.430774641380876,0,0.52,-0.52,"U",-1.6716127145799e-05,"",1.1425,731242,3253.72934017189,-0.8632522271755,0.284435701274167,0.000512551581237238,0.00249441769535456,"protein_coding","defender against cell death 1 [Source:HGNC Symbol;Acc:HGNC:2664]","",-182249,"NM_001317107.2","","enhD"
"2525","chr20:57655026-57655057","ZBP1","chr20",57655026,57655057,32,"*",3.06279176012456e-05,3.06279176012456e-05,1.00456687137354e-09,0.430049423783811,0.865,1,-0.135,"U",-2.13809073548119e-05,"",5.5975,-34450,1853.67936022491,-1.05961059579865,0.677091837532161,0.0161556841101876,0.0450916823267556,"protein_coding","Z-DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:16176]","intron",-34601,"NM_001323966.2","",""
"2526","chr11:76191577-76191658","WNT11","chr11",76191577,76191658,82,"*",3.0627917601232e-05,3.0627917601232e-05,1.00456687137329e-09,0.430049423783289,0.475,0.07,0.405,"M",2.13809073548002e-05,"",40.51,19078,33.2177190401809,5.54971563116221,0.511115837649185,2.30244014261815e-28,2.84217954429113e-26,"protein_coding","Wnt family member 11 [Source:HGNC Symbol;Acc:HGNC:12776]","exon",14845,"NM_004626.3","",""
"2527","chr7:157415107-157415193","DNAJB6","chr7",157415107,157415193,87,"*",3.06279176011847e-05,3.06279176011847e-05,1.00456687136966e-09,0.430049423781474,0.915,0.78,0.135,"M",2.13809073547689e-05,"",45.41,79726,2225.5376354434,0.561193509138916,0.139784693748805,2.86732362871763e-05,0.000197580168205981,"protein_coding","DnaJ heat shock protein family (Hsp40) member B6 [Source:HGNC Symbol;Acc:HGNC:14888]","intron",-51038,"NR_110157.1","shores",""
"2528","chr1:218853141-218855122","TGFB2","chr1",218853141,218855122,1982,"*",-3.06253509831395e-05,3.06253509831395e-05,3.80777640430282e-09,0.429950940502835,0,0.395,-0.395,"U",-1.6716127145789e-05,"",2.04,507805,NA,NA,NA,NA,NA,NA,NA,"",63390,"NR_146917.1","","enhD"
"2529","chr14:38664321-38666278","SEC23A","chr14",38664321,38666278,1958,"*",-3.06253509831395e-05,3.06253509831395e-05,3.80777640430282e-09,0.429950940502835,0,0.395,-0.395,"U",-1.6716127145789e-05,"",2.38,443368,NA,NA,NA,NA,NA,NA,NA,"",-212452,"NR_135256.1","",""
"2530","chr4:107149657-107151591","DKK2","chr4",107149657,107151591,1935,"*",-3.06253509831395e-05,3.06253509831395e-05,3.80777640430282e-09,0.429950940502835,0,0.395,-0.395,"U",-1.6716127145789e-05,"",12.375,132215,NA,NA,NA,NA,NA,NA,NA,"",-106983,"NR_188365.1","",""
"2531","chr9:6180421-6181526","IL33","chr9",6180421,6181526,1106,"*",-3.06253509831395e-05,3.06253509831395e-05,3.80777640430282e-09,0.429950940502835,0,0.395,-0.395,"U",-1.6716127145789e-05,"",3.875,-34260,NA,NA,NA,NA,NA,NA,NA,"",-33623,"NM_001314047.2","",""
"2532","chr4:106627029-106628687","DKK2","chr4",106627029,106628687,1659,"*",3.06155470798042e-05,3.06155470798042e-05,1.00193703643368e-09,0.429574756541326,0.075,0.49,-0.415,"U",-2.13809073548074e-05,"",3.725,655119,NA,NA,NA,NA,NA,NA,NA,"exon,intron",101188,"XR_939051.1","",""
"2533","chr3:11194793-11194918","ATG7","chr3",11194793,11194918,126,"*",3.06016919319463e-05,3.06016919319463e-05,2.54960001881286e-10,0.429043122942932,0.21,1,-0.79,"U",-4.27618147095929e-05,"",3.3875,-77391,NA,NA,NA,NA,NA,NA,NA,"intron",12481,"XR_001740598.2","",""
"2534","chr11:89005997-89006030","GRM5","chr11",89005997,89006030,34,"*",3.05994225696276e-05,3.05994225696276e-05,9.98517448304914e-10,0.428956045614859,0.165,0.88,-0.715,"U",-2.13809073547931e-05,"",25.8925,59952,NA,NA,NA,NA,NA,NA,NA,"intron",57630,"XM_011542792.2","",""
"2535","chr15:74774746-74774924","CYP1A2","chr15",74774746,74774924,179,"*",3.05929036428872e-05,3.05929036428872e-05,9.97137698821101e-10,0.428705908949686,0.915,0.77,0.145,"M",2.13809073548051e-05,"",15.3875,25901,NA,NA,NA,NA,NA,NA,NA,"",-7156,"NM_001127190.2","",""
"2536","chr2:218848859-218848906","PRKAG3","chr2",218848859,218848906,48,"*",3.05929036428656e-05,3.05929036428656e-05,9.97137698818778e-10,0.428705908948857,0.725,0,0.725,"M",2.13809073547931e-05,"",9.16,-16773,17.4817538964225,-2.8757414383559,1.41342425727978,0.00112078103219609,0.00487167962037538,"protein_coding","protein kinase AMP-activated non-catalytic subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:9387]","",-10899,"NM_006522.4","",""
"2537","chr19:29106560-29108439","UQCRFS1","chr19",29106560,29108439,1880,"*",3.05929036428656e-05,3.05929036428656e-05,9.97137698818778e-10,0.428705908948857,0.145,0,0.145,"M",2.13809073547931e-05,"",1.6675,104712,3645.4381566374,-0.980236230093659,0.274163944431291,5.42373500339759e-05,0.000348597689760271,"protein_coding","ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:12587]","",-13510,"XR_007067213.1","","enhD"
"2538","chr7:157815455-157815476","DNAJB6","chr7",157815455,157815476,22,"*",3.0586108042552e-05,3.0586108042552e-05,2.48248911923955e-10,0.428445156087534,0.665,0,0.665,"M",4.27618147095929e-05,"",7.355,480074,2225.5376354434,0.561193509138916,0.139784693748805,2.86732362871763e-05,0.000197580168205981,"protein_coding","DnaJ heat shock protein family (Hsp40) member B6 [Source:HGNC Symbol;Acc:HGNC:14888]","intron",-39109,"NR_038966.1","",""
"2539","chr20:49864513-49865077","SPATA2","chr20",49864513,49865077,565,"*",3.05775395891516e-05,3.05775395891516e-05,9.93892308650461e-10,0.428116377372169,0.9,0.6,0.3,"M",2.13809073548002e-05,"",5.0475,50452,NA,NA,NA,NA,NA,NA,NA,"prom,exon,intron",656,"NR_162136.1","",""
"2540","chr7:81163523-81163588","HGF","chr7",81163523,81163588,66,"*",3.05726944613473e-05,3.05726944613473e-05,9.92870783504163e-10,0.427930465770525,0.345,0.8,-0.455,"U",-2.13809073547933e-05,"",3.6875,606850,18419.0663243497,9.40634583871077,1.11317900054554,1.01625069717631e-19,5.7880005053832e-18,"protein_coding","hepatocyte growth factor [Source:HGNC Symbol;Acc:HGNC:4893]","",-241135,"NM_001350120.2","",""
"2541","chr9:122196610-122196627","NDUFA8","chr9",122196610,122196627,18,"*",3.05637573340448e-05,3.05637573340448e-05,2.3859913040219e-10,0.42758754072953,0.775,1,-0.225,"U",-4.27618147096322e-05,"",2.1475,-36831,NA,NA,NA,NA,NA,NA,NA,"intron",25114,"NM_001242335.2","",""
"2542","chr3:179094751-179094893","PIK3CA","chr3",179094751,179094893,143,"*",3.05637573340341e-05,3.05637573340341e-05,2.38599130402851e-10,0.427587540729119,0.35,0.8,-0.45,"U",-4.27618147096106e-05,"",3.255,-53221,1697.779732949,1.285920453547,0.146720404112916,1.38799401491756e-19,7.76682565312428e-18,"protein_coding","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:8975]","",-22239,"NM_001375827.1","",""
"2543","chr12:94792091-94792569","NDUFA12","chr12",94792091,94792569,479,"*",3.0563757334021e-05,3.0563757334021e-05,2.38599130400719e-10,0.427587540728617,0.9,0.72,0.18,"M",4.27618147096077e-05,"",2.365,211179,NA,NA,NA,NA,NA,NA,NA,"",-41829,"NR_030171.1","","enhD"
"2544","chr1:240093492-240093551","GREM2","chr1",240093492,240093551,60,"*",3.05637573340161e-05,3.05637573340161e-05,2.38599130401738e-10,0.427587540728428,0.73,1,-0.27,"U",-4.27618147095921e-05,"",5.8,518604,NA,NA,NA,NA,NA,NA,NA,"exon",1611,"NM_001305424.2","CpGi","enhP"
"2545","chr18:26162591-26162632","PSMA8","chr18",26162591,26162632,42,"*",3.05637573340124e-05,3.05637573340124e-05,2.3859913039976e-10,0.427587540728286,0.835,0.97,-0.135,"U",-4.27618147096023e-05,"",20.1225,28739,86.5751909278462,7.58029514522281,1.61046822705949,4.44044169634525e-08,5.560121204627e-07,"protein_coding","proteasome 20S subunit alpha 8 [Source:HGNC Symbol;Acc:HGNC:22985]","intron",28724,"XM_011525818.2","",""
"2546","chr17:27796614-27797008","NOS2","chr17",27796614,27797008,395,"*",3.05637573340103e-05,3.05637573340103e-05,2.38599130401381e-10,0.427587540728206,0.055,0.19,-0.135,"U",-4.27618147095861e-05,"",24.495,3521,NA,NA,NA,NA,NA,NA,NA,"intron",3522,"NM_000625.4","",""
"2547","chr7:82273405-82273784","HGF","chr7",82273405,82273784,380,"*",3.05637573340103e-05,3.05637573340103e-05,2.3859913040138e-10,0.427587540728206,0.55,1,-0.45,"U",-4.27618147095861e-05,"",2.9,-502967,18419.0663243497,9.40634583871077,1.11317900054554,1.01625069717631e-19,5.7880005053832e-18,"protein_coding","hepatocyte growth factor [Source:HGNC Symbol;Acc:HGNC:4893]","intron",61345,"XR_001745254.2","",""
"2548","chr8:65977675-65977878","DNAJC5B","chr8",65977675,65977878,204,"*",3.05637573340056e-05,3.05637573340056e-05,2.38599130402386e-10,0.427587540728025,0.865,1,-0.135,"U",-4.27618147095709e-05,"",5.555,-43675,NA,NA,NA,NA,NA,NA,NA,"",-25951,"XR_001745947.2","",""
"2549","chr12:116722728-116724578","MAP1LC3B2","chr12",116722728,116724578,1851,"*",3.056338693711e-05,3.056338693711e-05,9.90911083669316e-10,0.4275733282897,0.975,0.82,0.155,"M",2.13809073548259e-05,"",2.9125,171986,NA,NA,NA,NA,NA,NA,NA,"exon,intron",13492,"NM_024738.4","",""
"2550","chr1:56595192-56595315","PRKAA2","chr1",56595192,56595315,124,"*",-3.05448675017428e-05,3.05448675017428e-05,3.7852614691591e-09,0.42686272208286,0,0.415,-0.415,"U",-1.67161271457967e-05,"",2.9275,-49999,68.6451393304512,-8.86608726088013,1.19265056792992,7.68304449756962e-16,2.80431124161291e-14,"protein_coding","protein kinase AMP-activated catalytic subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:9377]","",-15630,"NM_003713.5","",""
"2551","chr12:13961883-13962128","GRIN2B","chr12",13961883,13962128,246,"*",-3.05448675017428e-05,3.05448675017428e-05,3.7852614691591e-09,0.42686272208286,0,0.415,-0.415,"U",-1.67161271457967e-05,"",15.9575,19874,79.0083040183848,-4.53150908846588,1.35645028609324,3.18383184404614e-05,0.00021725592289076,"protein_coding","glutamate ionotropic receptor NMDA type subunit 2B [Source:HGNC Symbol;Acc:HGNC:4586]","intron",18718,"NM_001413995.1","","enhD"
"2552","chr5:150935806-150935863","GPX3","chr5",150935806,150935863,58,"*",-3.05448675017428e-05,3.05448675017428e-05,3.7852614691591e-09,0.42686272208286,0,0.415,-0.415,"U",-1.67161271457967e-05,"",3.79,-84728,43.9356975928317,2.8384934307621,0.628939489953122,2.39143743314621e-07,2.59418296594789e-06,"protein_coding","glutathione peroxidase 3 [Source:HGNC Symbol;Acc:HGNC:4555]","intron",10722,"NR_026867.1","",""
"2553","chr6:19551868-19553801","ID4","chr6",19551868,19553801,1934,"*",-3.05448675017428e-05,3.05448675017428e-05,3.7852614691591e-09,0.42686272208286,0,0.415,-0.415,"U",-1.67161271457967e-05,"",2.36,-283569,1.14467416788573,-2.39096239352843,1.5693902159438,0.00465782612241097,0.0161993222409655,"protein_coding","inhibitor of DNA binding 4, HLH protein [Source:HGNC Symbol;Acc:HGNC:5363]","",102049,"NR_134615.1","","enhD"
"2554","chr7:17876318-17878275","AHR","chr7",17876318,17878275,1958,"*",3.05381996437599e-05,3.05381996437599e-05,9.85626070673625e-10,0.426606870801487,0.835,1,-0.165,"U",-2.13809073547909e-05,"",3.4925,744128,NA,NA,NA,NA,NA,NA,NA,"intron",10410,"XM_047420075.1","",""
"2555","chr8:96087709-96087720","GDF6","chr8",96087709,96087720,12,"*",3.05381996437599e-05,3.05381996437599e-05,9.85626070673625e-10,0.426606870801487,0.835,1,-0.165,"U",-2.13809073547909e-05,"",3.75,73086,NA,NA,NA,NA,NA,NA,NA,"",73087,"NM_001001557.4","",""
"2556","chr4:112918531-112919789","CAMK2D","chr4",112918531,112919789,1259,"*",3.05351354710432e-05,3.05351354710432e-05,2.2619595090553e-10,0.42648929593443,0.165,0.67,-0.505,"U",-4.27618147096124e-05,"",1.6975,842138,NA,NA,NA,NA,NA,NA,NA,"intron",-32579,"XR_007058233.1","",""
"2557","chr10:100713383-100713458","NDUFB8","chr10",100713383,100713458,76,"*",3.0526950299825e-05,3.0526950299825e-05,9.83274591592993e-10,0.426175224076602,0.34,0,0.34,"M",2.13809073547931e-05,"",4.1425,-183383,NA,NA,NA,NA,NA,NA,NA,"",-21938,"NM_001304569.2","CpGi,shores",""
"2558","chr7:9975001-9975975","NDUFA4","chr7",9975001,9975975,975,"*",3.05216217490928e-05,3.05216217490928e-05,9.82162761228705e-10,0.425970763133347,0.31,1,-0.69,"U",-2.13809073547931e-05,"",2.925,964178,NA,NA,NA,NA,NA,NA,NA,"intron",14053,"NR_187855.1","",""
"2559","chr5:68185825-68185869","PIK3R1","chr5",68185825,68185869,45,"*",3.05196789627491e-05,3.05196789627491e-05,2.19474679354201e-10,0.425896216798265,0.675,1,-0.325,"U",-4.27618147096124e-05,"",7.8175,-29871,NA,NA,NA,NA,NA,NA,NA,"",-4007,"NR_105003.1","",""
"2560","chr21:35776228-35778094","CBR1","chr21",35776228,35778094,1867,"*",3.05196789627375e-05,3.05196789627375e-05,2.19474679353512e-10,0.425896216797819,0.1,0.75,-0.65,"U",-4.27618147096004e-05,"",1.87,-291847,NA,NA,NA,NA,NA,NA,NA,"",55515,"NR_030414.1","","enhD"
"2561","chr6:4330908-4332882","ECI2","chr6",4330908,4332882,1975,"*",3.05164773844109e-05,3.05164773844109e-05,9.81090615546012e-10,0.425773369562712,0.085,0.26,-0.175,"U",-2.13809073548056e-05,"",4.965,-195311,NA,NA,NA,NA,NA,NA,NA,"",14281,"NR_187663.1","",""
"2562","chr3:55359050-55361023","WNT5A","chr3",55359050,55361023,1974,"*",3.05164773844047e-05,3.05164773844047e-05,9.81090615545988e-10,0.425773369562477,0.01,0.36,-0.35,"U",-2.13809073548002e-05,"",1.865,144238,128.759508048426,1.99835004132494,1.05726929909362,0.00226345506807916,0.00885975703158584,"protein_coding","Wnt family member 5A [Source:HGNC Symbol;Acc:HGNC:12784]","prom,exon,intron",806,"XR_007095919.1","",""
"2563","chr16:89931017-89931079","TUBB3","chr16",89931017,89931079,63,"*",3.05128374104004e-05,3.05128374104004e-05,2.1191768359595e-09,0.425633700718966,0.62,0.035,0.585,"M",3.42475247696289e-05,"",24.095,11852,NA,NA,NA,NA,NA,NA,NA,"intron",7677,"NM_006086.4","",""
"2564","chrX:13545029-13545180","ATXN3L","chrX",13545029,13545180,152,"*",3.05128018490599e-05,3.05128018490599e-05,2.16478570343445e-10,0.425632336200622,0.44,1,-0.56,"U",-4.27618147095929e-05,"",1.5475,-224976,NA,NA,NA,NA,NA,NA,NA,"",-24421,"NM_015507.4","",""
"2565","chr15:34048941-34049453","CHRM5","chr15",34048941,34049453,513,"*",3.05067053119853e-05,3.05067053119853e-05,9.79057464325315e-10,0.425398406979802,0.54,0.9,-0.36,"U",-2.1380907354797e-05,"",21.7125,80444,NA,NA,NA,NA,NA,NA,NA,"intron",-9738,"NM_020371.3","","enhD"
"2566","chr18:4304799-4305959","TGIF1","chr18",4304799,4305959,1161,"*",3.0503592003827e-05,3.0503592003827e-05,9.78410689037554e-10,0.425278946744801,0.015,0.56,-0.545,"U",-2.13809073548025e-05,"",3.305,893191,NA,NA,NA,NA,NA,NA,NA,"intron",40199,"NR_036489.1","",""
