"","segment_id","annotated_genes","seqnames","start","end","width","strand","average_shap_value","reliability_shap_value","shap_variance","z_score","avg_meth_R","avg_meth_S","diff","direction","mean_coef","avg_depth","dist_to_TSS","baseMean","log2FoldChange","lfcSE","pvalue","padj","type","description","gene_members","gene_dist.to.feature","gene_feature.name","cgi_members","reg_members"
"546","chr12:120738067-120738203","ACADS","chr12",120738067,120738203,137,"*",-9.58212093805315e-06,0.00043055924891684,1.90066468211422e-07,1.11035303085813,0.92,0.6325,0.2875,"M",0.000384661355455882,23.53625,12293,NA,NA,NA,NA,NA,NA,NA,"exon,intron",12243,"NM_000017.4","shores","enhD"
"547","chr7:41953175-41955172","INHBA","chr7",41953175,41955172,1998,"*",4.50037121341811e-06,0.000430543635581564,1.9507361567952e-07,1.11028700481636,0.1375,0.91,-0.7725,"U",-0.000378979280523508,3.6475,-247341,NA,NA,NA,NA,NA,NA,NA,"",-19586,"XR_007060294.1","",""
"548","chr21:29225581-29226506","BACH1","chr21",29225581,29226506,926,"*",-9.25615410589873e-05,0.00042673779854732,1.92987378259751e-07,1.09419279108441,0.0625,0.8275,-0.765,"U",-0.000372082116637314,23.2675,31434,1297.04015006964,-1.40528330315806,0.232976159250488,3.77461451018082e-11,1.20281827660463e-09,"protein_coding","BTB domain and CNC homolog 1 [Source:HGNC Symbol;Acc:HGNC:935]","intron",32089,"NR_027072.2","",""
"549","chr16:82873806-82875311","HSBP1","chr16",82873806,82875311,1506,"*",-2.70234625211563e-05,0.000426106801818578,1.87636126570143e-07,1.09152441718265,0.035,0.92,-0.885,"U",-0.000371799797922065,2.34875,-844000,NA,NA,NA,NA,NA,NA,NA,"intron",-21681,"XR_007065146.1","","enhD"
"550","chr2:54771165-54771717","RTN4","chr2",54771165,54771717,553,"*",-1.61833320250476e-05,0.000425864620873111,1.88826311514343e-07,1.0905002766682,0.0675,0.875,-0.8075,"U",-0.000381599651007516,2.96125,340904,12064.0916315046,-1.61657605338174,0.286053301409915,7.92964183195831e-10,2.08106687141729e-08,"protein_coding","reticulon 4 [Source:HGNC Symbol;Acc:HGNC:14085]","intron",-20110,"NR_187225.1","","enhD"
"551","chr17:56167671-56169558","NOG","chr17",56167671,56169558,1888,"*",0.000104415941622243,0.000425811430856122,1.88084016236987e-07,1.09027534546538,0.1625,0.8975,-0.735,"U",-0.000381226872633972,4.18875,-424141,16.3844608732647,-5.71507851737101,0.639431295406291,3.09991291675639e-20,3.09872823666081e-18,"protein_coding","noggin [Source:HGNC Symbol;Acc:HGNC:7866]","intron",-11686,"XM_017024265.3","","CTCF"
"552","chr16:10149941-10150123","GRIN2A","chr16",10149941,10150123,183,"*",-5.01565158697794e-05,0.00042567429010088,1.83658919219633e-07,1.08969540139359,0.0075,0.3875,-0.38,"U",-0.000385541502614486,21.61125,32805,NA,NA,NA,NA,NA,NA,NA,"intron",30499,"XM_017023173.2","",""
"553","chr21:29143755-29144607","BACH1","chr21",29143755,29144607,853,"*",2.13663591719875e-05,0.000425411100657493,1.91563237673919e-07,1.08858241964588,0.1825,0.8825,-0.7,"U",-0.000380247053857501,3.61875,-49540,1297.04015006964,-1.40528330315806,0.232976159250488,3.77461451018082e-11,1.20281827660463e-09,"protein_coding","BTB domain and CNC homolog 1 [Source:HGNC Symbol;Acc:HGNC:935]","prom,intron",-970,"NM_001286624.2","",""
"554","chr5:159791464-159793459","IL12B","chr5",159791464,159793459,1996,"*",-7.65530606651876e-05,0.00042540536844524,2.00389189350768e-07,1.08855817913103,0.1175,0.89,-0.7725,"U",-0.000374975232080501,2.96,-460601,NA,NA,NA,NA,NA,NA,NA,"intron",-30399,"XR_001742949.2","",""
"555","chr1:162945284-162945794","RGS4","chr1",162945284,162945794,511,"*",-6.39703364114316e-05,0.000424888608353844,1.97438921419513e-07,1.08637289182518,0.055,0.8925,-0.8375,"U",-0.000370486107359911,4.44,-122981,NA,NA,NA,NA,NA,NA,NA,"",-76452,"NM_178550.6","","K4m3"
"556","chr17:56266241-56268173","NOG","chr17",56266241,56268173,1933,"*",-4.45116357157701e-06,0.000424547051964751,1.99718679588446e-07,1.08492851008258,0.1175,0.875,-0.7575,"U",-0.000363625361104001,4.705,-325526,16.3844608732647,-5.71507851737101,0.639431295406291,3.09991291675639e-20,3.09872823666081e-18,"protein_coding","noggin [Source:HGNC Symbol;Acc:HGNC:7866]","intron",-2050,"XM_017024269.2","","enhD"
"557","chr10:94678581-94679384","CYP2C18","chr10",94678581,94679384,804,"*",3.16742835439107e-05,0.000423588549947544,2.00566688838872e-07,1.08087517406513,0.105,0.9,-0.795,"U",-0.00036754857413076,16.49875,-4345,NA,NA,NA,NA,NA,NA,NA,"",-4345,"NM_001128925.2","","enhD"
"558","chr12:77191619-77193579","E2F7","chr12",77191619,77193579,1961,"*",3.58909706040116e-06,0.000421327854277109,1.85469084068959e-07,1.07131509070488,0.095,0.8275,-0.7325,"U",-0.00036753286861858,2.705,-126050,1128.00926615653,-1.14173655031711,0.314744749169375,5.11304020731671e-06,6.36100301336729e-05,"protein_coding","E2F transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:23820]","",-28595,"XR_007063644.1","",""
"559","chr4:109947073-109947431","EGF","chr4",109947073,109947431,359,"*",-4.88090202293795e-05,0.00042102859676011,1.81105865409742e-07,1.07004958343378,0.0675,0.8625,-0.795,"U",-0.000375506365878544,20.6225,34190,37.478833272762,-6.33669583519601,2.7686444872596,7.61440539338514e-05,0.000688962111523703,"protein_coding","epidermal growth factor [Source:HGNC Symbol;Acc:HGNC:3229]","intron",34192,"NM_001963.6","",""
"560","chr17:56295018-56296679","NOG","chr17",56295018,56296679,1662,"*",0.000104064352199267,0.000420588502553304,1.86415635418876e-07,1.06818850263532,0.1275,0.885,-0.7575,"U",-0.000367029834700457,3.425,-297020,16.3844608732647,-5.71507851737101,0.639431295406291,3.09991291675639e-20,3.09872823666081e-18,"protein_coding","noggin [Source:HGNC Symbol;Acc:HGNC:7866]","intron",10403,"XM_017024267.2","",""
"561","chr14:22550038-22550561","DAD1","chr14",22550038,22550561,524,"*",-2.2265215606005e-05,0.000418830615046268,1.85554677718456e-07,1.06075470633757,0.76,0.11,0.65,"M",0.000371837399663266,10.85625,38663,NA,NA,NA,NA,NA,NA,NA,"",-6005,"XR_007064065.1","","enhD"
"562","chr12:130462960-130463255","FZD10","chr12",130462960,130463255,296,"*",9.77090602612688e-05,0.000418257318692231,1.82631986192769e-07,1.05833033714609,0.9425,0.1275,0.815,"M",0.000378162883288486,3.06875,300501,NA,NA,NA,NA,NA,NA,NA,"intron",113058,"XM_011539006.4","","enhD"
"563","chr2:156303529-156303604","NR4A2","chr2",156303529,156303604,76,"*",-4.34174388095629e-05,0.000417873740775111,1.77989141936251e-07,1.05670825377115,0.015,0.63,-0.615,"U",-0.000381940968054416,6.4575,38744,208.340341872958,-3.17083223896024,1.2880229537748,0.000305009878134985,0.00226946806400387,"protein_coding","nuclear receptor subfamily 4 group A member 2 [Source:HGNC Symbol;Acc:HGNC:7981]","",28861,"XM_047444557.1","",""
"564","chr2:33258090-33258689","LTBP1","chr2",33258090,33258689,600,"*",0.000143549755218816,0.000416969453413529,3.00220115494122e-07,1.05288418197263,0.2975,0.9625,-0.665,"U",-0.000334505145709002,24.415,311137,2615.38000313489,-5.58194152363727,0.67405151822762,9.16276019787433e-18,6.93013776122601e-16,"protein_coding","latent transforming growth factor beta binding protein 1 [Source:HGNC Symbol;Acc:HGNC:6714]","intron",123496,"NM_000627.4","",""
"565","chr8:15447879-15449091","TUSC3","chr8",15447879,15449091,1213,"*",-9.96503773430404e-06,0.000416072440551135,1.89265598040745e-07,1.04909087274847,0.345,0.9175,-0.5725,"U",-0.000362029932336071,17.2275,30664,NA,NA,NA,NA,NA,NA,NA,"intron",-2832,"XR_007061172.1","","enhD"
"566","chr4:73634432-73635850","CXCL8","chr4",73634432,73635850,1419,"*",-4.4619680696597e-07,0.000415649787282824,1.93234351304612e-07,1.04730354660352,0.0475,0.84,-0.7925,"U",-0.000355894709335569,3.34375,-104669,NA,NA,NA,NA,NA,NA,NA,"",-13802,"XM_017007838.2","",""
"567","chr5:33567225-33569025","AMACR","chr5",33567225,33569025,1801,"*",7.5420872055383e-05,0.000415428487821859,1.94825060867e-07,1.04636771020499,0.425,0.9425,-0.5175,"U",-0.0003570735647399,3.36625,439079,57.4164794800831,-0.667936125366685,0.383066485876844,0.00973871260437099,0.0391544397625204,"protein_coding","alpha-methylacyl-CoA racemase [Source:HGNC Symbol;Acc:HGNC:451]","intron",-44666,"XR_925906.2","",""
"568","chr7:41887795-41889392","INHBA","chr7",41887795,41889392,1598,"*",1.96732098505632e-05,0.000415246307306806,1.76919585533181e-07,1.04559730093084,0.045,0.935,-0.89,"U",-0.000378587659874367,3.45625,-181961,NA,NA,NA,NA,NA,NA,NA,"",44199,"XR_007060294.1","","enhD"
"569","chr6:161417739-161418212","AGPAT4","chr6",161417739,161418212,474,"*",9.81490290937453e-06,0.000414741560944201,1.91792888217815e-07,1.04346281756566,0.445,0.025,0.42,"M",0.000362723762871403,22.09875,-143678,NA,NA,NA,NA,NA,NA,NA,"intron",-16886,"XR_007059861.1","","enhD"
"570","chr1:64915590-64915678","JAK1","chr1",64915590,64915678,89,"*",0.000140289623099793,0.000412840416110538,2.2081663111158e-07,1.03542321129428,0.1,0.785,-0.685,"U",-0.000348670855622604,22.535,152076,NA,NA,NA,NA,NA,NA,NA,"intron",-26101,"XM_047419674.1","",""
"571","chr1:223738460-223738741","CAPN2","chr1",223738460,223738741,282,"*",5.49582068740495e-05,0.000412827894424094,2.18188210296165e-07,1.03537025929026,0.625,0.95,-0.325,"U",-0.000351224391467995,28.26375,36867,NA,NA,NA,NA,NA,NA,NA,"exon,intron",1702,"XR_949168.3","","enhD"
"572","chr2:33418013-33418702","LTBP1","chr2",33418013,33418702,690,"*",-7.26194150348723e-05,0.000412587279837821,1.88523226101757e-07,1.03435274263265,0.4325,0.9375,-0.505,"U",-0.000361733072839758,7.4725,471060,2615.38000313489,-5.58194152363727,0.67405151822762,9.16276019787433e-18,6.93013776122601e-16,"protein_coding","latent transforming growth factor beta binding protein 1 [Source:HGNC Symbol;Acc:HGNC:6714]","prom,exon",0,"NR_039628.1","",""
"573","chr10:13339918-13340407","PHYH","chr10",13339918,13340407,490,"*",6.9943567856427e-05,0.000411941277657939,1.95913727203153e-07,1.03162091332394,0.1025,0.94,-0.8375,"U",-0.000360185160644571,3.21625,-37506,NA,NA,NA,NA,NA,NA,NA,"intron",7293,"XM_047424839.1","","enhD"
"574","chr12:77157889-77159657","E2F7","chr12",77157889,77159657,1769,"*",-1.93434279348271e-05,0.000411382479441042,1.93953276708231e-07,1.02925785419796,0.0375,0.8775,-0.84,"U",-0.000353878873066639,3.7475,-92320,1128.00926615653,-1.14173655031711,0.314744749169375,5.11304020731671e-06,6.36100301336729e-05,"protein_coding","E2F transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:23820]","",3369,"XR_007063644.1","",""
"575","chr12:26335571-26336087","ITPR2","chr12",26335571,26336087,517,"*",2.0051499481479e-05,0.000410391194282953,1.73395201253729e-07,1.02506588405839,0.0975,0.91,-0.8125,"U",-0.000365523641445898,23.06,497107,1984.5633699383,-0.994034950237336,0.299119786319386,2.22527819283942e-05,0.000232590848873938,"protein_coding","inositol 1,4,5-trisphosphate receptor type 2 [Source:HGNC Symbol;Acc:HGNC:6181]","exon",-3507,"XR_001749054.2","",""
"576","chr12:77175557-77177487","E2F7","chr12",77175557,77177487,1931,"*",-8.0835959226471e-05,0.00040947894994614,1.9069901452076e-07,1.02120816361468,0.035,0.7775,-0.7425,"U",-0.000357107548062188,3.775,-109988,1128.00926615653,-1.14173655031711,0.314744749169375,5.11304020731671e-06,6.36100301336729e-05,"protein_coding","E2F transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:23820]","",-12533,"XR_007063644.1","",""
"577","chr16:10083318-10083673","GRIN2A","chr16",10083318,10083673,356,"*",-0.000104313112900467,0.000408489416079987,1.87275701714908e-07,1.01702359937991,0.0375,0.54,-0.5025,"U",-0.000353406925049283,21.0125,99255,NA,NA,NA,NA,NA,NA,NA,"intron",51684,"XR_933061.2","",""
"578","chr7:55193440-55193571","EGFR","chr7",55193440,55193571,132,"*",9.39075852545761e-05,0.000408312980553648,1.8313949161359e-07,1.01627748465002,0.1675,0.88,-0.7125,"U",-0.000356534093320619,27.825,174423,NA,NA,NA,NA,NA,NA,NA,"intron",-4492,"NR_047551.1","","enhD"
"579","chr4:73648649-73650586","CXCL8","chr4",73648649,73650586,1938,"*",7.15391556724067e-06,0.000408127283115072,1.68959034906948e-07,1.01549220292644,0.0425,0.84,-0.7975,"U",-0.000367478927709379,2.6725,-89933,NA,NA,NA,NA,NA,NA,NA,"",-28019,"XM_017007838.2","","enhD"
"580","chr6:10417210-10417260","TFAP2A","chr6",10417210,10417260,51,"*",8.41451704560694e-05,0.000407570836331585,1.93094880888031e-07,1.01313908759772,0.2325,0.935,-0.7025,"U",-0.000351609995340776,19.94,2399,241.903748957881,-7.38647929537235,0.445652846728113,7.26630559174996e-63,9.50311666307699e-60,"protein_coding","transcription factor AP-2 alpha [Source:HGNC Symbol;Acc:HGNC:11742]","intron",-2137,"NM_001372066.1","CpGi","enhP"
"581","chr9:22408323-22410253","CDKN2B","chr9",22408323,22410253,1931,"*",6.39049972515148e-05,0.000407493088098777,1.72953497160994e-07,1.01281030403057,0.0425,0.935,-0.8925,"U",-0.000373683412888782,1.945,-399018,39.5735431760535,5.3587709956525,1.04991882868599,1.82760043347199e-08,3.80655092274842e-07,"protein_coding","cyclin dependent kinase inhibitor 2B [Source:HGNC Symbol;Acc:HGNC:1788]","",-36571,"NM_022160.3","",""
"582","chr6:10427583-10429544","TFAP2A","chr6",10427583,10429544,1962,"*",-9.84936663074494e-05,0.000407048292996115,1.81477486726782e-07,1.01092934397244,0.0475,0.8225,-0.775,"U",-0.000354677413767173,15.425,-7924,241.903748957881,-7.38647929537235,0.445652846728113,7.26630559174996e-63,9.50311666307699e-60,"protein_coding","transcription factor AP-2 alpha [Source:HGNC Symbol;Acc:HGNC:11742]","exon,intron",1157,"XR_001743960.1","shores","enhD"
"583","chr13:37526085-37527891","CSNK1A1L","chr13",37526085,37527891,1807,"*",-7.64068206654386e-05,0.000406754176258258,1.79632827585434e-07,1.00968557614985,0.03,0.8375,-0.8075,"U",-0.000356043004352012,2.6625,-420421,NA,NA,NA,NA,NA,NA,NA,"",-7049,"NR_040244.1","","enhD"
"584","chr5:53234199-53236193","FST","chr5",53234199,53236193,1995,"*",6.66066397173081e-05,0.00040582619803114,1.80316016874764e-07,1.00576131985841,0.105,0.885,-0.78,"U",-0.000354616100095506,2.19375,-244433,511.294484075316,-11.3150411264294,1.38642637100383,6.70771024008663e-21,7.06515466496104e-19,"protein_coding","follistatin [Source:HGNC Symbol;Acc:HGNC:3971]","",68709,"XR_001742510.1","",""
"585","chr7:128096519-128097795","LEP","chr7",128096519,128097795,1277,"*",3.77011039208877e-05,0.000405219694931108,1.78518015814567e-07,1.00319652519348,0.15,0.9525,-0.8025,"U",-0.000360596238565573,3.5375,-143483,NA,NA,NA,NA,NA,NA,NA,"",14660,"NR_030324.1","",""
"586","chr16:83258735-83260708","HSBP1","chr16",83258735,83260708,1974,"*",-5.40239693662262e-05,0.000404227150762557,1.68156873095789e-07,0.998999230920675,0.0175,0.8175,-0.8,"U",-0.000363958327372513,2.52,-458603,NA,NA,NA,NA,NA,NA,NA,"intron",138802,"XR_007065144.1","",""
"587","chr21:35310735-35312730","CBR1","chr21",35310735,35312730,1996,"*",3.06286842073655e-05,0.000403381652533358,1.67526794761639e-07,0.995423767996678,0.125,0.92,-0.795,"U",-0.000366247160821325,2.61,-757211,NA,NA,NA,NA,NA,NA,NA,"",-83561,"XR_007067854.1","","enhD"
"588","chr17:56272799-56274301","NOG","chr17",56272799,56274301,1503,"*",-3.98035594617991e-05,0.000403269167380727,1.68721717598447e-07,0.994948088120788,0.1375,0.905,-0.7675,"U",-0.000372574173948133,4.55,-319398,16.3844608732647,-5.71507851737101,0.639431295406291,3.09991291675639e-20,3.09872823666081e-18,"protein_coding","noggin [Source:HGNC Symbol;Acc:HGNC:7866]","intron",2578,"XM_017024269.2","",""
"589","chr16:83138510-83139722","HSBP1","chr16",83138510,83139722,1213,"*",3.39301087307115e-05,0.000402992863311192,1.65195561540559e-07,0.993779646931611,0.055,0.91,-0.855,"U",-0.000358830191479686,2.00125,-579589,NA,NA,NA,NA,NA,NA,NA,"intron",79961,"XM_011522804.4","",""
"590","chr21:29167897-29169451","BACH1","chr21",29167897,29169451,1555,"*",9.67593956980711e-05,0.000402772027511136,1.69900883538869e-07,0.992845771273304,0.0725,0.8475,-0.775,"U",-0.000373105134011978,4.7875,-24696,1297.04015006964,-1.40528330315806,0.232976159250488,3.77461451018082e-11,1.20281827660463e-09,"protein_coding","BTB domain and CNC homolog 1 [Source:HGNC Symbol;Acc:HGNC:935]","intron",-8644,"XR_007067837.1","","enhD"
"591","chr16:10157751-10158213","GRIN2A","chr16",10157751,10158213,463,"*",-5.69488500435208e-05,0.000402358402351724,1.67187013102612e-07,0.991096623408957,0.015,0.4375,-0.4225,"U",-0.000367020679764002,17.77875,24715,NA,NA,NA,NA,NA,NA,NA,"intron",22409,"XM_017023173.2","","CTCF"
"592","chr16:82716019-82717954","HSBP1","chr16",82716019,82717954,1936,"*",-8.61734113934314e-05,0.000401769750131787,1.82938059755619e-07,0.988607316968297,0.0275,0.855,-0.8275,"U",-0.000348014885931573,2.26,-1001357,NA,NA,NA,NA,NA,NA,NA,"intron",27090,"NR_107025.1","","enhD"
"593","chr2:201284232-201284361","CASP8","chr2",201284232,201284361,130,"*",-9.25545757788385e-05,0.000401562532771691,1.69104331693291e-07,0.98773103129123,0.0975,0.89,-0.7925,"U",-0.000351242537445679,12.23875,50789,NA,NA,NA,NA,NA,NA,NA,"intron",17532,"XM_011511969.3","",""
"594","chr2:32944485-32945173","LTBP1","chr2",32944485,32945173,689,"*",6.13738231041114e-05,0.000400984751040403,1.82974850361915e-07,0.985287694230263,0.295,0.915,-0.62,"U",-0.000348135009996081,20.86625,-1780,2615.38000313489,-5.58194152363727,0.67405151822762,9.16276019787433e-18,6.93013776122601e-16,"protein_coding","latent transforming growth factor beta binding protein 1 [Source:HGNC Symbol;Acc:HGNC:6714]","intron",-1780,"XM_047444382.1","shores",""
"595","chr17:56252956-56254333","NOG","chr17",56252956,56254333,1378,"*",9.24065904473586e-05,0.00040072638839271,1.82505002173293e-07,0.984195124150435,0.09,0.8075,-0.7175,"U",-0.000353347049350791,3.88125,-339366,16.3844608732647,-5.71507851737101,0.639431295406291,3.09991291675639e-20,3.09872823666081e-18,"protein_coding","noggin [Source:HGNC Symbol;Acc:HGNC:7866]","prom,exon,intron",0,"XR_007065856.1","",""
"596","chr16:83763969-83765164","HSBP1","chr16",83763969,83765164,1196,"*",-7.72806250707301e-05,0.000400053773091243,1.97691612583069e-07,0.981350752643249,0.0075,0.7075,-0.7,"U",-0.000348001307819725,17.115,44658,NA,NA,NA,NA,NA,NA,NA,"intron",7786,"NR_188499.1","",""
"597","chr16:82802837-82804089","HSBP1","chr16",82802837,82804089,1253,"*",2.11821794087096e-05,0.000399983172932674,1.75607751807105e-07,0.981052197021635,0.0825,0.865,-0.7825,"U",-0.000351742468321634,2.47375,-915222,NA,NA,NA,NA,NA,NA,NA,"intron",29520,"NR_110938.1","",""
"598","chr13:37183357-37185277","CSNK1A1L","chr13",37183357,37185277,1921,"*",-3.71285111264269e-06,0.000399529847111868,1.66395298894953e-07,0.979135162060701,0.1675,0.765,-0.5975,"U",-0.000354891226677041,2.78,-77693,NA,NA,NA,NA,NA,NA,NA,"",-47925,"XR_941875.2","",""
"599","chr21:35105736-35107477","CBR1","chr21",35105736,35107477,1742,"*",4.81033767706666e-05,0.000399364271528114,1.62756586489191e-07,0.978434972113064,0.21,0.9325,-0.7225,"U",-0.000357379866262739,1.6725,-962464,NA,NA,NA,NA,NA,NA,NA,"",-56435,"XM_011529770.3","","enhD"
"600","chr16:83565969-83567959","HSBP1","chr16",83565969,83567959,1991,"*",0.000108243506031279,0.000399297344540425,1.70538504739064e-07,0.978151949683409,0.085,0.87,-0.785,"U",-0.000355197814042655,2.10125,-151352,NA,NA,NA,NA,NA,NA,NA,"intron",57625,"NR_036147.1","","enhD"
"601","chr6:10376718-10376939","TFAP2A","chr6",10376718,10376939,222,"*",9.46058012801152e-05,0.0003986336183228,1.64611689839305e-07,0.975345168544372,0.115,0.905,-0.79,"U",-0.000354397006263911,10.66125,42720,241.903748957881,-7.38647929537235,0.445652846728113,7.26630559174996e-63,9.50311666307699e-60,"protein_coding","transcription factor AP-2 alpha [Source:HGNC Symbol;Acc:HGNC:11742]","",19730,"XR_007059911.1","",""
"602","chr10:94683438-94683464","CYP2C18","chr10",94683438,94683464,27,"*",1.01666522064782e-05,0.000397934256134858,1.68425452898095e-07,0.972387689170584,0.18,0.8875,-0.7075,"U",-0.000349091475957995,19.195,-265,NA,NA,NA,NA,NA,NA,NA,"prom",-265,"NM_001128925.2","",""
"603","chr2:33389800-33390635","LTBP1","chr2",33389800,33390635,836,"*",9.18588969123658e-05,0.000397665329663659,2.00145376011857e-07,0.971250446543871,0.2025,0.9275,-0.725,"U",-0.000346283299166044,21.15875,442847,2615.38000313489,-5.58194152363727,0.67405151822762,9.16276019787433e-18,6.93013776122601e-16,"protein_coding","latent transforming growth factor beta binding protein 1 [Source:HGNC Symbol;Acc:HGNC:6714]","intron",-27881,"NR_039628.1","","enhD"
"604","chr2:33288593-33288842","LTBP1","chr2",33288593,33288842,250,"*",0.000108248621457674,0.000397295928695556,1.79765734338776e-07,0.969688314986492,0.34,0.9575,-0.6175,"U",-0.000341029596862305,23.3125,341640,2615.38000313489,-5.58194152363727,0.67405151822762,9.16276019787433e-18,6.93013776122601e-16,"protein_coding","latent transforming growth factor beta binding protein 1 [Source:HGNC Symbol;Acc:HGNC:6714]","intron",-129674,"NR_039628.1","",""
"605","chr6:10371383-10372727","TFAP2A","chr6",10371383,10372727,1345,"*",-1.16642180486718e-05,0.000395416036907144,1.66861214979272e-07,0.961738584095912,0.03,0.86,-0.83,"U",-0.000351093614788129,7.23625,46932,241.903748957881,-7.38647929537235,0.445652846728113,7.26630559174996e-63,9.50311666307699e-60,"protein_coding","transcription factor AP-2 alpha [Source:HGNC Symbol;Acc:HGNC:11742]","",-19290,"XR_926459.3","",""
"606","chr16:83038624-83040523","HSBP1","chr16",83038624,83040523,1900,"*",-0.000101701548919465,0.000395340088822694,1.84106049672963e-07,0.961417413038751,0.0175,0.8675,-0.85,"U",-0.000342349769691542,2.4925,-678788,NA,NA,NA,NA,NA,NA,NA,"intron",-18028,"XM_011522804.4","","enhD"
"607","chr20:25291621-25291926","PYGB","chr20",25291621,25291926,306,"*",0.000135936159467388,0.000395136514181493,2.82046123497521e-07,0.960556531777567,0.4525,0.95,-0.4975,"U",-0.000314034571477494,22.7725,43536,4117.86281793816,-0.544368498703426,0.205693536775463,0.0019692083594041,0.0108039699326999,"protein_coding","glycogen phosphorylase B [Source:HGNC Symbol;Acc:HGNC:9723]","intron",43538,"XM_047440342.1","","enhD"
"608","chr2:32995005-32995224","LTBP1","chr2",32995005,32995224,220,"*",9.36799830590389e-06,0.000395015134668504,1.6175806150467e-07,0.960043239220071,0.23,0.93,-0.7,"U",-0.000349329660755421,27.1625,48052,2615.38000313489,-5.58194152363727,0.67405151822762,9.16276019787433e-18,6.93013776122601e-16,"protein_coding","latent transforming growth factor beta binding protein 1 [Source:HGNC Symbol;Acc:HGNC:6714]","intron",48054,"XM_011532853.3","",""
"609","chr2:218872054-218872795","WNT10A","chr2",218872054,218872795,742,"*",-6.57078236380944e-05,0.000394615781734879,1.9170095347752e-07,0.958354446081949,0.9625,0.52,0.4425,"M",0.000337579799343048,16.4575,-8057,NA,NA,NA,NA,NA,NA,NA,"intron",-1321,"XM_011511929.3","shores","K4m3"
"610","chr16:83784107-83786031","HSBP1","chr16",83784107,83786031,1925,"*",-1.33400247834123e-05,0.000393501563674561,1.63295516480259e-07,0.953642614375702,0.105,0.8375,-0.7325,"U",-0.000351453358107407,14.68875,64796,NA,NA,NA,NA,NA,NA,NA,"intron",-11159,"NR_188500.1","",""
"611","chr2:32948856-32949153","LTBP1","chr2",32948856,32949153,298,"*",7.49970178737914e-05,0.000393386014054973,1.62084450922933e-07,0.95315397540941,0.2425,0.9075,-0.665,"U",-0.000366665662140401,20.2075,1903,2615.38000313489,-5.58194152363727,0.67405151822762,9.16276019787433e-18,6.93013776122601e-16,"protein_coding","latent transforming growth factor beta binding protein 1 [Source:HGNC Symbol;Acc:HGNC:6714]","exon,intron",1905,"XM_011532853.3","shores","enhP"
"612","chr3:87172842-87174586","CHMP2B","chr3",87172842,87174586,1745,"*",-3.34280936993107e-05,0.000392814493132193,1.62604718207176e-07,0.950737114203647,0.045,0.8375,-0.7925,"U",-0.000344989072642759,2.82125,-52685,663.105684933471,-1.28710379948952,0.285614233205273,1.07768748605718e-07,1.93959029887401e-06,"protein_coding","charged multivesicular body protein 2B [Source:HGNC Symbol;Acc:HGNC:24537]","",51692,"NR_039958.1","","enhD"
"613","chr12:77233602-77235515","E2F7","chr12",77233602,77235515,1914,"*",-8.06314338188067e-05,0.00039254635352919,1.86156286383357e-07,0.949603199103789,0.095,0.89,-0.795,"U",-0.000333982159438602,2.3475,-168033,1128.00926615653,-1.14173655031711,0.314744749169375,5.11304020731671e-06,6.36100301336729e-05,"protein_coding","E2F transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:23820]","intron",-70578,"XR_007063644.1","",""
"614","chr17:56151544-56153200","NOG","chr17",56151544,56153200,1657,"*",-5.30245262793667e-05,0.000391916395281532,1.75198516584906e-07,0.946939216755416,0.1025,0.8075,-0.705,"U",-0.000343172400288812,3.91625,-440499,16.3844608732647,-5.71507851737101,0.639431295406291,3.09991291675639e-20,3.09872823666081e-18,"protein_coding","noggin [Source:HGNC Symbol;Acc:HGNC:7866]","prom,intron",-275,"NM_153228.3","","enhP"
"615","chr7:41899076-41901075","INHBA","chr7",41899076,41901075,2000,"*",-0.000111883669635996,0.000391898555143303,1.8366907486434e-07,0.946863773956609,0.0125,0.87,-0.8575,"U",-0.000335603856258567,3.38875,-193242,NA,NA,NA,NA,NA,NA,NA,"",32516,"XR_007060294.1","","enhD"
"616","chr6:149023884-149025875","TAB2","chr6",149023884,149025875,1992,"*",-8.06640017873257e-06,0.000391295899890861,1.61777733957522e-07,0.944315251160649,0.44,0.945,-0.505,"U",-0.000343332961084471,3.2275,-192051,NA,NA,NA,NA,NA,NA,NA,"intron",6787,"NR_134599.1","","K4m3"
"617","chr9:134357124-134357261","RXRA","chr9",134357124,134357261,138,"*",1.38937941399702e-05,0.000390734226230142,1.56698383072613e-07,0.941940032289773,0.12,0.8475,-0.7275,"U",-0.000347837531110384,20.15375,40026,NA,NA,NA,NA,NA,NA,NA,"intron",-22034,"NM_001291920.2","","enhD"
"618","chr16:83788750-83789220","HSBP1","chr16",83788750,83789220,471,"*",-4.24899874364176e-05,0.000390457059368594,1.57678590086391e-07,0.940767942505309,0.0275,0.675,-0.6475,"U",-0.000353235989631681,16.5625,69439,NA,NA,NA,NA,NA,NA,NA,"intron",14757,"NR_120308.1","",""
"619","chr13:113544383-113544884","TFDP1","chr13",113544383,113544884,502,"*",6.18984144184249e-05,0.000390366913574439,1.60930175234533e-07,0.940386731837296,0.115,0.9325,-0.8175,"U",-0.000355537973844371,3.6875,-39837,NA,NA,NA,NA,NA,NA,NA,"intron",-39804,"XM_017020719.3","shores","enhD"
