"","segment_id","annotated_genes","seqnames","start","end","width","strand","average_shap_value","reliability_shap_value","shap_variance","z_score","avg_meth_R","avg_meth_S","diff","direction","mean_coef","avg_depth","dist_to_TSS","baseMean","log2FoldChange","lfcSE","pvalue","padj","type","description","gene_members","gene_dist.to.feature","gene_feature.name","cgi_members","reg_members"
"4595","chr9:71607077-71609036","TRPM3","chr9",71607077,71609036,1960,"*",-7.33121411727362e-05,0.000430470863600524,1.87480867291027e-07,1.10989842400504,0.0175,0.8875,-0.87,"U",-0.000390273567769017,2.58875,-160173,NA,NA,NA,NA,NA,NA,NA,"",137560,"XM_047423137.1","","enhD"
"4596","chr9:71607077-71609036","CEMIP2","chr9",71607077,71609036,1960,"*",-7.33121411727362e-05,0.000430470863600524,1.87480867291027e-07,1.10989842400504,0.0175,0.8875,-0.87,"U",-0.000390273567769017,2.58875,207654,534.035436343907,-2.96623188109891,0.697073736310275,1.69064626451642e-06,2.35744135720309e-05,"protein_coding","cell migration inducing hyaluronidase 2 [Source:HGNC Symbol;Acc:HGNC:11869]","",137560,"XM_047423137.1","","enhD"
"4597","chr12:58896989-58898949","LRIG3","chr12",58896989,58898949,1961,"*",-4.62858848095332e-05,0.000430450751596039,2.10361257190705e-07,1.10981337659985,0.0625,0.8875,-0.825,"U",-0.000368406783729706,2.86125,21555,357.70789249325,-9.02210016476739,0.469475674597704,4.48155294038983e-84,1.17222486410797e-80,"protein_coding","leucine rich repeats and immunoglobulin like domains 3 [Source:HGNC Symbol;Acc:HGNC:30991]","intron",20557,"NM_001136051.3","","enhD"
"4598","chr3:190504991-190506782","IL1RAP","chr3",190504991,190506782,1792,"*",-8.31707308275215e-07,0.00043032235108675,2.01554403154444e-07,1.10927041082292,0.0525,0.875,-0.8225,"U",-0.000376816416806824,3.285,-7269,97.021054263265,-5.87064514706001,0.670723762623766,1.61639022675021e-19,1.487837432177e-17,"protein_coding","interleukin 1 receptor accessory protein [Source:HGNC Symbol;Acc:HGNC:5995]","",-7303,"NM_001167930.2","","enhD"
"4599","chr3:190504991-190506782","TMEM207","chr3",190504991,190506782,1792,"*",-8.31707308275215e-07,0.00043032235108675,2.01554403154444e-07,1.10927041082292,0.0525,0.875,-0.8225,"U",-0.000376816416806824,3.285,-55090,NA,NA,NA,NA,NA,NA,NA,"",-7303,"NM_001167930.2","","enhD"
"4600","chr8:120235017-120236951","MTBP","chr8",120235017,120236951,1935,"*",-7.02221876917569e-05,0.00043023620195328,2.07806322813751e-07,1.10890611295957,0.02,0.81,-0.79,"U",-0.000373779289088037,2.795,-208449,534.704241014147,-0.555704033893789,0.172588730559875,0.000307164153850235,0.00228087732695793,"protein_coding","MDM2 binding protein [Source:HGNC Symbol;Acc:HGNC:7417]","intron",-6230,"NM_001413500.1","","enhD"
"4601","chr8:120235017-120236951","COL14A1","chr8",120235017,120236951,1935,"*",-7.02221876917569e-05,0.00043023620195328,2.07806322813751e-07,1.10890611295957,0.02,0.81,-0.79,"U",-0.000373779289088037,2.795,175237,60.8002081415535,-3.44154743305138,0.925782163314283,1.00509628389232e-05,0.000115049169026576,"protein_coding","collagen type XIV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2191]","intron",-6230,"NM_001413500.1","","enhD"
"4602","chr8:114946784-114948737","TRPS1","chr8",114946784,114948737,1954,"*",-2.68920289808643e-05,0.000430173771660193,1.9560857149611e-07,1.10864211468747,0.0575,0.8575,-0.8,"U",-0.000379655494970025,2.50875,860936,NA,NA,NA,NA,NA,NA,NA,"intron",21843,"XR_001745735.2","",""
"4603","chr6:141260563-141262543","GJE1","chr6",141260563,141262543,1981,"*",1.23390353705411e-05,0.000429546304841697,1.92653848195414e-07,1.1059887528707,0.06,0.78,-0.72,"U",-0.000374254920422502,3.01375,-870382,NA,NA,NA,NA,NA,NA,NA,"",-140730,"XR_943077.3","","enhD"
"4604","chr2:227873120-227875013","SPHKAP","chr2",227873120,227875013,1894,"*",-7.56549534810847e-05,0.000429528549265387,1.94617452929745e-07,1.1059136700666,0.005,0.8475,-0.8425,"U",-0.000375437160842081,2.585,306674,NA,NA,NA,NA,NA,NA,NA,"intron",1491,"NR_138459.2","shores",""
"4605","chr2:227873120-227875013","DAW1","chr2",227873120,227875013,1894,"*",-7.56549534810847e-05,0.000429528549265387,1.94617452929745e-07,1.1059136700666,0.005,0.8475,-0.8425,"U",-0.000375437160842081,2.585,2066,NA,NA,NA,NA,NA,NA,NA,"intron",1491,"NR_138459.2","shores",""
"4606","chr8:106670477-106672442","OXR1","chr8",106670477,106672442,1966,"*",7.95678008895055e-05,0.000429513358389394,1.90115095708736e-07,1.10584943258162,0.06,0.915,-0.855,"U",-0.000382102336981966,2.58875,400333,895.171813525142,-2.18115148085006,0.287214488567232,7.3307305948142e-15,4.07251277716864e-13,"protein_coding","oxidation resistance 1 [Source:HGNC Symbol;Acc:HGNC:15822]","intron",11329,"XM_017013592.2","",""
"4607","chr8:106670477-106672442","ABRA","chr8",106670477,106672442,1966,"*",7.95678008895055e-05,0.000429513358389394,1.90115095708736e-07,1.10584943258162,0.06,0.915,-0.855,"U",-0.000382102336981966,2.58875,97802,NA,NA,NA,NA,NA,NA,NA,"intron",11329,"XM_017013592.2","",""
"4608","chr12:69068548-69070273","CPSF6","chr12",69068548,69070273,1726,"*",7.00844878731588e-06,0.000429461299048159,1.97101782727246e-07,1.10562928983595,0.47,0.955,-0.485,"U",-0.00037991061311003,3.23375,-169296,NA,NA,NA,NA,NA,NA,NA,"",60891,"XR_001749099.2","","enhD"
"4609","chr12:69068548-69070273","CPM","chr12",69068548,69070273,1726,"*",7.00844878731588e-06,0.000429461299048159,1.97101782727246e-07,1.10562928983595,0.47,0.955,-0.485,"U",-0.00037991061311003,3.23375,-96978,37.5868899552688,-6.02845498087465,0.741684697488017,3.25513673352641e-17,2.32209617708925e-15,"protein_coding","carboxypeptidase M [Source:HGNC Symbol;Acc:HGNC:2311]","",60891,"XR_001749099.2","","enhD"
"4610","chr7:878008-878245","ADAP1","chr7",878008,878245,238,"*",-4.86159767772279e-06,0.000429408715248469,1.93937397565423e-07,1.10540692931877,0.0675,0.76,-0.6925,"U",-0.000378596759181084,3.28625,97304,NA,NA,NA,NA,NA,NA,NA,"intron",1456,"NM_015949.3","CpGi,shores","enhP"
"4611","chr7:878008-878245","GET4","chr7",878008,878245,238,"*",-4.86159767772279e-06,0.000429408715248469,1.93937397565423e-07,1.10540692931877,0.0675,0.76,-0.6925,"U",-0.000378596759181084,3.28625,26058,246.448611613921,0.554939101185823,0.280586872057657,0.0100017376838941,0.0399814750919599,"protein_coding","guided entry of tail-anchored proteins factor 4 [Source:HGNC Symbol;Acc:HGNC:21690]","intron",1456,"NM_015949.3","CpGi,shores","enhP"
"4612","chr1:186185324-186187287","HMCN1","chr1",186185324,186187287,1964,"*",1.2237011283187e-06,0.000429076878154808,1.95185734179356e-07,1.10400369356549,0.28,0.92,-0.64,"U",-0.000376253239541864,3.39,450933,868.803230720584,-10.495105403493,0.647943179513828,2.55734320597725e-62,3.087303405739e-59,"protein_coding","hemicentin 1 [Source:HGNC Symbol;Acc:HGNC:19194]","prom,exon,intron",0,"XR_007066772.1","",""
"4613","chr1:186185324-186187287","PRG4","chr1",186185324,186187287,1964,"*",1.2237011283187e-06,0.000429076878154808,1.95185734179356e-07,1.10400369356549,0.28,0.92,-0.64,"U",-0.000376253239541864,3.39,-108992,NA,NA,NA,NA,NA,NA,NA,"prom,exon,intron",0,"XR_007066772.1","",""
"4614","chr8:26512171-26512519","DPYSL2","chr8",26512171,26512519,349,"*",-3.21934015342106e-05,0.000429067361379153,1.86651304116198e-07,1.10396345008425,0.045,0.9375,-0.8925,"U",-0.000384964632277041,2.59625,-1512,NA,NA,NA,NA,NA,NA,NA,"intron",1354,"XM_011544365.4","shores","enhP"
"4615","chr1:185874283-185876223","HMCN1","chr1",185874283,185876223,1941,"*",-8.98693444711855e-05,0.000429020502691911,1.8783250573004e-07,1.10376529928512,0.0175,0.9175,-0.9,"U",-0.000378063902504751,3.87875,139892,868.803230720584,-10.495105403493,0.647943179513828,2.55734320597725e-62,3.087303405739e-59,"protein_coding","hemicentin 1 [Source:HGNC Symbol;Acc:HGNC:19194]","intron",-86363,"XM_017002437.2","",""
"4616","chr1:185874283-185876223","PRG4","chr1",185874283,185876223,1941,"*",-8.98693444711855e-05,0.000429020502691911,1.8783250573004e-07,1.10376529928512,0.0175,0.9175,-0.9,"U",-0.000378063902504751,3.87875,-420056,NA,NA,NA,NA,NA,NA,NA,"intron",-86363,"XM_017002437.2","",""
"4617","chr12:77510355-77512286","NAV3","chr12",77510355,77512286,1932,"*",8.44649273247904e-05,0.000428880767486865,1.89695599509464e-07,1.10317440260884,0.0925,0.8225,-0.73,"U",-0.000394069061420084,3.16125,185714,36.1830839791267,-5.54148291538975,0.991379765268476,1.33895583073044e-09,3.3865548440747e-08,"protein_coding","neuron navigator 3 [Source:HGNC Symbol;Acc:HGNC:15998]","",-59576,"XM_047429826.1","","enhD"
"4618","chr10:90714377-90715944","HTR7","chr10",90714377,90715944,1568,"*",2.16446958333958e-05,0.000428717601688528,1.96423155201967e-07,1.10248442524852,0.0425,0.9025,-0.86,"U",-0.000382694368861958,1.84375,142095,136.677356756823,-7.94569120318799,0.817641482155629,1.04488882812827e-23,1.45764313499068e-21,"protein_coding","5-hydroxytryptamine receptor 7 [Source:HGNC Symbol;Acc:HGNC:5302]","",6107,"XR_007062237.1","",""
"4619","chr10:90592173-90593946","KIF20B","chr10",90592173,90593946,1774,"*",-4.87416092983098e-05,0.000428621646912985,2.10325788011861e-07,1.10207866237779,0.04,0.7775,-0.7375,"U",-0.000372799125032899,2.5475,890583,1953.66344561484,-0.74869475690939,0.36654519421306,0.00341284351199342,0.0169927557351601,"protein_coding","kinesin family member 20B [Source:HGNC Symbol;Acc:HGNC:7212]","",-51369,"NR_110657.1","","enhD"
"4620","chr10:90592173-90593946","HTR7","chr10",90592173,90593946,1774,"*",-4.87416092983098e-05,0.000428621646912985,2.10325788011861e-07,1.10207866237779,0.04,0.7775,-0.7375,"U",-0.000372799125032899,2.5475,264093,136.677356756823,-7.94569120318799,0.817641482155629,1.04488882812827e-23,1.45764313499068e-21,"protein_coding","5-hydroxytryptamine receptor 7 [Source:HGNC Symbol;Acc:HGNC:5302]","",-51369,"NR_110657.1","","enhD"
"4621","chr2:19549038-19550909","TTC32","chr2",19549038,19550909,1872,"*",1.16143967323355e-05,0.00042858193742114,2.03822139593663e-07,1.10191074330013,0.0825,0.82,-0.7375,"U",-0.000368042478218036,3.57,351074,NA,NA,NA,NA,NA,NA,NA,"",54552,"XR_001739315.1","","CTCF"
"4622","chr2:19549038-19550909","OSR1","chr2",19549038,19550909,1872,"*",1.16143967323355e-05,0.00042858193742114,2.03822139593663e-07,1.10191074330013,0.0825,0.82,-0.7375,"U",-0.000368042478218036,3.57,-190415,339.637625262496,-9.56368480295414,0.969314600103804,2.59098593217071e-25,4.21606464781689e-23,"protein_coding","odd-skipped related transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:8111]","",54552,"XR_001739315.1","","CTCF"
"4623","chr19:44745223-44745638","BCL3","chr19",44745223,44745638,416,"*",5.40163098144452e-05,0.000428432851929713,1.94494962398978e-07,1.1012803071739,0.5575,0.04,0.5175,"M",0.000380931302148971,2.61875,-2067,NA,NA,NA,NA,NA,NA,NA,"",-2067,"XM_017027110.2","","enhD"
"4624","chr1:86199237-86201104","ODF2L","chr1",86199237,86201104,1868,"*",3.37997522993268e-05,0.000428311259898762,1.96704222774039e-07,1.10076613233209,0.2825,0.925,-0.6425,"U",-0.000378777348920284,3.17125,195238,NA,NA,NA,NA,NA,NA,NA,"",-42254,"XM_047417027.1","","enhD"
"4625","chr1:86199237-86201104","COL24A1","chr1",86199237,86201104,1868,"*",3.37997522993268e-05,0.000428311259898762,1.96704222774039e-07,1.10076613233209,0.2825,0.925,-0.6425,"U",-0.000378777348920284,3.17125,-42294,7.04182862188822,-1.98959856758493,1.32626057594445,0.00392205771070109,0.0190048498453964,"protein_coding","collagen type XXIV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:20821]","",-42254,"XM_047417027.1","","enhD"
"4626","chr2:56981856-56983802","VRK2","chr2",56981856,56983802,1947,"*",-3.13943495465817e-05,0.000428261853442138,1.87235992692056e-07,1.10055720780947,0.0325,0.7725,-0.74,"U",-0.000390363918370744,2.49875,-923827,17.8875280232372,-2.5874981436241,0.634012165092493,3.55276688355068e-06,4.58717593339731e-05,"protein_coding","VRK serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:12719]","",32363,"XR_007088766.1","",""
"4627","chr2:56981856-56983802","CCDC85A","chr2",56981856,56983802,1947,"*",-3.13943495465817e-05,0.000428261853442138,1.87235992692056e-07,1.10055720780947,0.0325,0.7725,-0.74,"U",-0.000390363918370744,2.49875,834226,37.667435498732,-8.24549749198467,1.1026422144279,1.92002150935027e-15,1.15230659914888e-13,"protein_coding","coiled-coil domain containing 85A [Source:HGNC Symbol;Acc:HGNC:29400]","",32363,"XR_007088766.1","",""
"4628","chr6:129793688-129795663","ARHGAP18","chr6",129793688,129795663,1976,"*",1.263732191474e-05,0.000427950063825687,1.92894716858097e-07,1.09923874659564,0.0375,0.71,-0.6725,"U",-0.000372149108766396,2.39,-83511,425.920413888137,-7.9517037121171,0.971421461035656,9.86369656073688e-18,7.42450138245585e-16,"protein_coding","Rho GTPase activating protein 18 [Source:HGNC Symbol;Acc:HGNC:21035]","",-59965,"XR_942986.3","","CTCF"
"4629","chr6:129793688-129795663","TMEM244","chr6",129793688,129795663,1976,"*",1.263732191474e-05,0.000427950063825687,1.92894716858097e-07,1.09923874659564,0.0375,0.71,-0.6725,"U",-0.000372149108766396,2.39,65884,NA,NA,NA,NA,NA,NA,NA,"",-59965,"XR_942986.3","","CTCF"
"4630","chr18:2054537-2056511","NDC80","chr18",2054537,2056511,1975,"*",-1.97682651307361e-05,0.000427727907174141,1.88234830703757e-07,1.09829931528361,0.04,0.7575,-0.7175,"U",-0.000383101630390108,2.36125,-515046,1343.43675587068,-0.667355370509524,0.34389004531037,0.00622804978511844,0.027533243190887,"protein_coding","NDC80 kinetochore complex component [Source:HGNC Symbol;Acc:HGNC:16909]","intron",34772,"XR_935089.3","","enhD"
"4631","chr12:69025510-69027462","CPSF6","chr12",69025510,69027462,1953,"*",1.71339821192365e-05,0.000427508390946133,1.91920792434356e-07,1.09737104950064,0.075,0.9325,-0.8575,"U",-0.000378287751571472,2.67875,-212107,NA,NA,NA,NA,NA,NA,NA,"",17853,"XR_001749099.2","","enhD"
"4632","chr12:69025510-69027462","CPM","chr12",69025510,69027462,1953,"*",1.71339821192365e-05,0.000427508390946133,1.91920792434356e-07,1.09737104950064,0.075,0.9325,-0.8575,"U",-0.000378287751571472,2.67875,-53940,37.5868899552688,-6.02845498087465,0.741684697488017,3.25513673352641e-17,2.32209617708925e-15,"protein_coding","carboxypeptidase M [Source:HGNC Symbol;Acc:HGNC:2311]","",17853,"XR_001749099.2","","enhD"
"4633","chr13:37736425-37738027","TRPC4","chr13",37736425,37738027,1603,"*",1.9623743793833e-06,0.000427128098073294,1.88437248234929e-07,1.09576290934369,0.0275,0.9125,-0.885,"U",-0.00038550965118196,1.99625,131775,8.26149452022393,-2.09336890801714,2.44605618792496,0.0103848317756016,0.0412032738936396,"protein_coding","transient receptor potential cation channel subfamily C member 4 [Source:HGNC Symbol;Acc:HGNC:12336]","intron",-44271,"XM_011535206.2","","enhD"
"4634","chr13:37736425-37738027","POSTN","chr13",37736425,37738027,1603,"*",1.9623743793833e-06,0.000427128098073294,1.88437248234929e-07,1.09576290934369,0.0275,0.9125,-0.885,"U",-0.00038550965118196,1.99625,-137581,NA,NA,NA,NA,NA,NA,NA,"intron",-44271,"XM_011535206.2","","enhD"
"4635","chr4:24906687-24908571","CCDC149","chr4",24906687,24908571,1885,"*",7.94490239021987e-05,0.000427096552258535,2.10468773190167e-07,1.0956295119147,0.1175,0.935,-0.8175,"U",-0.00036915351672118,2.04625,71633,144.55898692879,-6.14913840514255,0.946717204221718,5.27086202128177e-12,1.91336717238205e-10,"protein_coding","coiled-coil domain containing 149 [Source:HGNC Symbol;Acc:HGNC:25405]","intron",4472,"XM_011513906.4","",""
"4636","chr4:24906687-24908571","SOD3","chr4",24906687,24908571,1885,"*",7.94490239021987e-05,0.000427096552258535,2.10468773190167e-07,1.0956295119147,0.1175,0.935,-0.8175,"U",-0.00036915351672118,2.04625,116775,1995.99435338314,-7.80092322188985,2.70352534765055,8.71053816041488e-06,0.000101487146168932,"protein_coding","superoxide dismutase 3 [Source:HGNC Symbol;Acc:HGNC:11181]","intron",4472,"XM_011513906.4","",""
"4637","chr2:55931569-55933553","CCDC85A","chr2",55931569,55933553,1985,"*",-0.00012597937546091,0.000426981512889954,2.38725130474733e-07,1.0951430462419,0.005,0.8025,-0.7975,"U",-0.000358388128676535,2.77375,-214077,37.667435498732,-8.24549749198467,1.1026422144279,1.92002150935027e-15,1.15230659914888e-13,"protein_coding","coiled-coil domain containing 85A [Source:HGNC Symbol;Acc:HGNC:29400]","",-7788,"XM_017003586.3","",""
"4638","chr2:55931569-55933553","EFEMP1","chr2",55931569,55933553,1985,"*",-0.00012597937546091,0.000426981512889954,2.38725130474733e-07,1.0951430462419,0.005,0.8025,-0.7975,"U",-0.000358388128676535,2.77375,-7430,1656.30017760123,-9.42745903735174,2.34595142212887,5.95078115896101e-08,1.12182053463945e-06,"protein_coding","EGF containing fibulin extracellular matrix protein 1 [Source:HGNC Symbol;Acc:HGNC:3218]","",-7788,"XM_017003586.3","",""
"4639","chr12:18471197-18472891","CAPZA3","chr12",18471197,18472891,1695,"*",7.75288016170542e-05,0.000426847005996455,1.87737175705942e-07,1.09457425846734,0.145,0.9625,-0.8175,"U",-0.000376385791815339,2.67625,-265228,NA,NA,NA,NA,NA,NA,NA,"exon,intron",-25298,"XR_007063234.1","",""
"4640","chr12:18471197-18472891","RERGL","chr12",18471197,18472891,1695,"*",7.75288016170542e-05,0.000426847005996455,1.87737175705942e-07,1.09457425846734,0.145,0.9625,-0.8175,"U",-0.000376385791815339,2.67625,-151090,2.27864105401615,-2.19614593908536,1.94391778310133,0.00730074677271684,0.0312329071421611,"protein_coding","RERG like [Source:HGNC Symbol;Acc:HGNC:26213]","exon,intron",-25298,"XR_007063234.1","",""
"4641","chr6:132131545-132133213","CCN2","chr6",132131545,132133213,1669,"*",6.64165368868193e-06,0.000426803503790315,1.86905920255032e-07,1.09439030118177,0.015,0.615,-0.6,"U",-0.00038272039048023,2.0925,-180173,2835.91364643636,-10.784426475502,1.88967004577698,1.16869859790731e-12,4.64931705844294e-11,"protein_coding","cellular communication network factor 2 [Source:HGNC Symbol;Acc:HGNC:2500]","prom,exon,intron",0,"NR_187602.1","","enhP,prom"
"4642","chr6:132131545-132133213","MOXD1","chr6",132131545,132133213,1669,"*",6.64165368868193e-06,0.000426803503790315,1.86905920255032e-07,1.09439030118177,0.015,0.615,-0.6,"U",-0.00038272039048023,2.0925,268262,245.206166382358,-3.80940050072594,1.12331054298664,2.4810416681042e-05,0.000256589574558335,"protein_coding","monooxygenase DBH like 1 [Source:HGNC Symbol;Acc:HGNC:21063]","prom,exon,intron",0,"NR_187602.1","","enhP,prom"
"4643","chr21:29225581-29226506","BACH1","chr21",29225581,29226506,926,"*",-9.25842253918778e-05,0.000426727705498614,1.92982431807545e-07,1.09406977380559,0.0625,0.8275,-0.765,"U",-0.000372073295691765,23.2675,31434,1297.04015006964,-1.40528330315806,0.232976159250488,3.77461451018082e-11,1.20281827660463e-09,"protein_coding","BTB domain and CNC homolog 1 [Source:HGNC Symbol;Acc:HGNC:935]","intron",32089,"NR_027072.2","",""
"4644","chr21:29225581-29226506","GRIK1","chr21",29225581,29226506,926,"*",-9.25842253918778e-05,0.000426727705498614,1.92982431807545e-07,1.09406977380559,0.0625,0.8275,-0.765,"U",-0.000372073295691765,23.2675,713527,NA,NA,NA,NA,NA,NA,NA,"intron",32089,"NR_027072.2","",""
"4645","chr4:21942705-21944082","KCNIP4","chr4",21942705,21944082,1378,"*",7.20601595250297e-05,0.000426725534499164,1.95132348622585e-07,1.09406059332484,0.08,0.8925,-0.8125,"U",-0.00038220663119017,2.565,4690,97.4116335989845,3.10150165281105,0.775493987269977,4.23720685543895e-06,5.38887555828678e-05,"protein_coding","potassium voltage-gated channel interacting protein 4 [Source:HGNC Symbol;Acc:HGNC:30083]","intron",4691,"NM_147182.4","",""
"4646","chr6:129810774-129812742","ARHGAP18","chr6",129810774,129812742,1969,"*",-2.4030491340645e-05,0.000426664889558464,1.91250175064624e-07,1.09380414475212,0.1,0.8075,-0.7075,"U",-0.000379997265690335,2.18125,-100597,425.920413888137,-7.9517037121171,0.971421461035656,9.86369656073688e-18,7.42450138245585e-16,"protein_coding","Rho GTPase activating protein 18 [Source:HGNC Symbol;Acc:HGNC:21035]","",-42886,"XR_942986.3","",""
"4647","chr6:129810774-129812742","TMEM244","chr6",129810774,129812742,1969,"*",-2.4030491340645e-05,0.000426664889558464,1.91250175064624e-07,1.09380414475212,0.1,0.8075,-0.7075,"U",-0.000379997265690335,2.18125,48805,NA,NA,NA,NA,NA,NA,NA,"",-42886,"XR_942986.3","",""
"4648","chr17:68975951-68977212","ABCA9","chr17",68975951,68977212,1262,"*",-7.8629302704309e-05,0.000426279399720154,1.94301025420647e-07,1.09217402824624,0.07,0.8125,-0.7425,"U",-0.000377430362995644,4.54875,83737,2.84958889518249,-4.67122979468408,1.0971720998261,9.9109645110812e-07,1.45844047854579e-05,"protein_coding","ATP binding cassette subfamily A member 9 [Source:HGNC Symbol;Acc:HGNC:39]","exon,intron",-20560,"XM_011524192.4","","CTCF"
"4649","chr17:68975951-68977212","ABCA8","chr17",68975951,68977212,1262,"*",-7.8629302704309e-05,0.000426279399720154,1.94301025420647e-07,1.09217402824624,0.07,0.8125,-0.7425,"U",-0.000377430362995644,4.54875,-20559,NA,NA,NA,NA,NA,NA,NA,"exon,intron",-20560,"XM_011524192.4","","CTCF"
"4650","chr6:129983217-129985204","L3MBTL3","chr6",129983217,129985204,1988,"*",2.24397556303848e-05,0.000426132288312094,1.88744497703192e-07,1.09155193990395,0.165,0.8175,-0.6525,"U",-0.00037104627222497,3.1825,-28495,437.208395471315,-2.65678219889046,0.207552439490894,2.94745383002136e-38,1.20148936125598e-35,"protein_coding","L3MBTL histone methyl-lysine binding protein 3 [Source:HGNC Symbol;Acc:HGNC:23035]","",-33377,"NM_001007102.4","",""
"4651","chr6:129983217-129985204","TMEM244","chr6",129983217,129985204,1988,"*",2.24397556303848e-05,0.000426132288312094,1.88744497703192e-07,1.09155193990395,0.165,0.8175,-0.6525,"U",-0.00037104627222497,3.1825,-121670,NA,NA,NA,NA,NA,NA,NA,"",-33377,"NM_001007102.4","",""
"4652","chr16:82873806-82875311","CDH13","chr16",82873806,82875311,1506,"*",-2.7030681231693e-05,0.000426110031499132,1.8763992855407e-07,1.09145782277148,0.035,0.92,-0.885,"U",-0.000371801366538586,2.34875,246841,189.969056090853,-26.1701845810063,3.16443147401636,2.69441907307616e-17,1.94867340704412e-15,"protein_coding","cadherin 13 [Source:HGNC Symbol;Acc:HGNC:1753]","intron",-21681,"XR_007065146.1","","enhD"
"4653","chr16:82873806-82875311","HSBP1","chr16",82873806,82875311,1506,"*",-2.7030681231693e-05,0.000426110031499132,1.8763992855407e-07,1.09145782277148,0.035,0.92,-0.885,"U",-0.000371801366538586,2.34875,-844000,NA,NA,NA,NA,NA,NA,NA,"intron",-21681,"XR_007065146.1","","enhD"
"4654","chr2:54771165-54771717","RTN4","chr2",54771165,54771717,553,"*",-1.61768111333446e-05,0.000425884770831742,1.88843383435175e-07,1.09050526554287,0.0675,0.875,-0.8075,"U",-0.000381622924558113,2.96125,340904,12064.0916315046,-1.61657605338174,0.286053301409915,7.92964183195831e-10,2.08106687141729e-08,"protein_coding","reticulon 4 [Source:HGNC Symbol;Acc:HGNC:14085]","intron",-20110,"NR_187225.1","","enhD"
"4655","chr2:54771165-54771717","EML6","chr2",54771165,54771717,553,"*",-1.61768111333446e-05,0.000425884770831742,1.88843383435175e-07,1.09050526554287,0.0675,0.875,-0.8075,"U",-0.000381622924558113,2.96125,47666,1653.96928946415,3.21000960370693,0.350085938983362,4.86923842010597e-21,5.18086967899275e-19,"protein_coding","EMAP like 6 [Source:HGNC Symbol;Acc:HGNC:35412]","intron",-20110,"NR_187225.1","","enhD"
"4656","chr17:56167671-56169558","NOG","chr17",56167671,56169558,1888,"*",0.000104403919292675,0.000425792882479971,1.88065394650516e-07,1.09011669831221,0.1625,0.8975,-0.735,"U",-0.000381210320343266,4.18875,-424141,16.3844608732647,-5.71507851737101,0.639431295406291,3.09991291675639e-20,3.09872823666081e-18,"protein_coding","noggin [Source:HGNC Symbol;Acc:HGNC:7866]","intron",-11686,"XM_017024265.3","","CTCF"
"4657","chr17:56167671-56169558","ANKFN1","chr17",56167671,56169558,1888,"*",0.000104403919292675,0.000425792882479971,1.88065394650516e-07,1.09011669831221,0.1625,0.8975,-0.735,"U",-0.000381210320343266,4.18875,285370,62.2767222136139,-3.78122934660949,1.02342777936122,9.78459373287328e-06,0.000112374251038209,"protein_coding","ankyrin repeat and fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26766]","intron",-11686,"XM_017024265.3","","CTCF"
"4658","chrX:29462358-29463913","IL1RAPL1","chrX",29462358,29463913,1556,"*",-0.000108098346238966,0.000425707090440267,2.37525362633372e-07,1.08975391048722,0,0.855,-0.855,"U",-0.000358867228464456,1.49,874912,4.95263680799171,-4.36748294032808,0.883899932773061,4.62663406276109e-08,8.89833271825644e-07,"protein_coding","interleukin 1 receptor accessory protein like 1 [Source:HGNC Symbol;Acc:HGNC:5996]","intron",-110365,"NR_049877.1","",""
"4659","chrX:29462358-29463913","MAGEB2","chrX",29462358,29463913,1556,"*",-0.000108098346238966,0.000425707090440267,2.37525362633372e-07,1.08975391048722,0,0.855,-0.855,"U",-0.000358867228464456,1.49,-751650,439.378112966941,-7.80037409865263,1.67290112163415,5.11374960170022e-08,9.75154146404413e-07,"protein_coding","MAGE family member B2 [Source:HGNC Symbol;Acc:HGNC:6809]","intron",-110365,"NR_049877.1","",""
"4660","chr2:226082968-226084892","RHBDD1","chr2",226082968,226084892,1925,"*",-0.000144220632141074,0.000425694862031401,2.50904929221212e-07,1.08970220035338,0.005,0.85,-0.845,"U",-0.00035240819614382,3.06125,-715254,506.196303972522,1.90510215808859,0.980425845094001,0.00143730331426424,0.00827781218864698,"protein_coding","rhomboid domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23081]","",-57902,"NR_046102.1","",""
"4661","chr2:226082968-226084892","NYAP2","chr2",226082968,226084892,1925,"*",-0.000144220632141074,0.000425694862031401,2.50904929221212e-07,1.08970220035338,0.005,0.85,-0.845,"U",-0.00035240819614382,3.06125,683258,NA,NA,NA,NA,NA,NA,NA,"",-57902,"NR_046102.1","",""
"4662","chr16:10149941-10150123","GRIN2A","chr16",10149941,10150123,183,"*",-5.01716337098072e-05,0.000425668459073288,1.83656187073963e-07,1.08959055046395,0.0075,0.3875,-0.38,"U",-0.000385534129848764,21.61125,32805,NA,NA,NA,NA,NA,NA,NA,"intron",30499,"XM_017023173.2","",""
